StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,SIGNAL_TYPE_VN,SIGNAL_TYPE_VT,SIGNAL_TYPE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,17100790000NB,118.5,118.7,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.2,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,118.7,119.4,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.7,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,119.4,119.5,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,119.5,119.53,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.03,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,119.53,120.5,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.97,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,120.5,120.72,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.22,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,120.72,120.8,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.08,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,120.8,122.43,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.63,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,122.43,122.9,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.47,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17100790000NB,122.9,123.988,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.088,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,6.11,7.16,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.05,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,11.38,12.29,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.91,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,12.29,12.88,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.59,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,13.25,13.78,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.53,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,13.78,14.03,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.25,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,14.03,14.25,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.22,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,14.324,14.64,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.316,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,14.96,15.31,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.35,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,15.465,15.57,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.105,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,15.68,16.24,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.56,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,16.27,17.7,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.43,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,17.7,17.79,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.09,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,17.79,18.0,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.21,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,18.0,18.1,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,18.1,18.2,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,18.2,18.32,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.12,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,18.32,18.45,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.13,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,17200500000EB,18.45,18.52,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.07,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,8.56,9.13,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.57,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,9.13,9.38,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.25,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,9.38,9.55,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.17,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,9.55,10.41,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.86,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,10.41,11.86,SIGNAL_TYPE,1/1/2022 12:00:00 AM,2.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.45,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,19203400000NB,11.9,12.047,SIGNAL_TYPE,1/1/2022 12:00:00 AM,3.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.147,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,1930009000000,4.97,6.35,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.38,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,1930009000000,10.91,11.418,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.508,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,45.39,45.8,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.41,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,45.8,47.44,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.64,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,47.44,48.4,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.96,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,48.4,49.75,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.35,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,49.75,50.11,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.36,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,50.11,51.56,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.45,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,51.56,52.38,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.82,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,52.38,52.5,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.12,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,52.5,52.73,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.23,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,52.73,52.8,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.07,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,52.8,53.6,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.8,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,53.6,53.7,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,53.7,53.73,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.03,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,53.73,53.75,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.02,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,53.75,54.37,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.62,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,54.37,54.8,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.43,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,54.8,55.21,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.41,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,55.21,56.33,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.12,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,56.33,57.02,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.69,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,57.02,57.48,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.46,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,57.48,57.92,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.44,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,57.92,58.2,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.28,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640000EB,58.2,58.3,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100640006EB,0.0,0.3,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:07 PM,12/31/9999 12:00:00 AM,0.3,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,95.34,95.4,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.06,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,95.4,95.87,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.47,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,95.87,96.1,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.23,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,96.1,96.15,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.05,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,97.22,98.17,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.95,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,98.28,98.3,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.02,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,98.3,99.12,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.82,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,99.12,100.07,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.95,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.07,100.28,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.21,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.28,100.3,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.02,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.3,100.4,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.1,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.4,100.7,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.3,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.7,100.76,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:07 PM,12/31/9999 12:00:00 AM,0.06,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.76,100.78,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.02,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.78,100.8,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.02,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.8,100.88,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.08,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,100.88,101.08,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.2,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,101.65,102.16,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.51,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,102.16,102.4,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.24,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,102.4,102.66,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:07 PM,12/31/9999 12:00:00 AM,0.26,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,102.66,102.7,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.04,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,102.7,103.69,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.99,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,103.69,104.81,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.12,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770000NB,104.81,105.002,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.192,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770005SB,0.0,0.39,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.39,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770005SB,0.39,0.67,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.28,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,83.45,84.42,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.97,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,84.42,84.94,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.52,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,84.94,86.68,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.74,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,86.68,88.52,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,1.84,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,88.52,89.18,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.66,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,89.18,89.5,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.32,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,89.5,93.31,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,3.81,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,93.31,93.93,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.62,aed67bc5-0c79-4f25-8674-587545cbf962,,
54,20100770016NB,93.93,94.43,SIGNAL_TYPE,1/1/2022 12:00:00 AM,5.0,,,,4/17/2023 5:09:08 PM,12/31/9999 12:00:00 AM,0.5,aed67bc5-0c79-4f25-8674-587545cbf962,,
