BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date
12/31/2021|54.0|38202190000NB|34.79|37.89|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|27.85|30.16|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|42202190000NB|8.74|9.68|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4730032000000|14.79|16.09|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4240011000000|2.48|2.491|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|47202190000NB|26.1|27.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|6.01|7.15|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3830039000000|27.78|28.08|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42200330000EB|10.26|10.99|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|38202190000NB|4.37|6.01|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|42202190000NB|19.15|21.44|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|47202190000NB|5.57|7.37|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|36200330000EB|5.49|5.92|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42200330000EB|9.5|9.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4730032000000|0.0|3.26|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3830092000000|0.0|5.83|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|38202190000NB|14.15|14.67|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|4272254001900|0.0|0.3|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|42202190000NB|0.0|3.24|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|42202190000NB|15.89|17.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|47300320005SB|0.04|0.19|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|19.58|21.84|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4240031000000|0.0|1.81|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|47202190000NB|13.1|17.49|LAST_OVERLAY_THICKNESS|0.05||
12/31/2021|54.0|4730093000000|0.15|0.91|LAST_OVERLAY_THICKNESS|12.0||
12/31/2021|54.0|47202190000NB|17.49|18.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|21.48|21.67|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|7.77|9.82|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|8.55|8.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|3.69|4.37|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4730093000000|0.0|0.15|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|28200520000EB|0.0|0.58|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|120.69|122.62|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|5530097000000|28.09|32.88|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530097000000|22.83|23.2|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530097000000|21.56|22.26|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|55200520000EB|7.65|8.34|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|55200520000EB|4.78|7.65|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|55200520000EB|0.0|1.4|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530016000000|10.99|11.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5530016000000|6.42|8.95|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5530016000000|1.73|3.33|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|5530010000000|24.14|24.38|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130307000000|7.42|8.45|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4130307000000|4.55|5.59|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130210000000|1.89|2.79|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|137.48|138.01|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|132.84|137.48|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|132.0|132.53|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|126.65|127.58|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|123.63|124.47|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|122.71|123.18|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4130061000000|2.604|3.29|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130054000000|10.14|10.33|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4130054000000|2.48|4.86|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4140048000000|0.0|1.9|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140041210000|0.0|1.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130041000000|1.99|2.19|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130041000000|1.85|1.99|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4130041000000|0.0|0.71|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4140025000000|3.7|5.9|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|41200190014NB|0.0|2.7|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140019030000|0.387|0.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|16.669|16.925|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|19.8|21.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|18.64|19.33|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|18.31|18.41|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|17.18|17.95|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|0.0|2.17|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140018000000|3.51|4.41|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140018000000|3.0|3.51|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140018000000|2.99|3.0|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140016100000|0.53|0.9|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|15.08|15.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|9.485|9.8|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|15.65|15.81|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130016000000|14.72|15.08|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|14.42|14.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140011000000|0.0|1.26|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140008030000|0.0|0.65|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140008010000|1.02|1.6|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140008000000|0.19|0.75|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140008000000|0.0|0.11|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|129.49|132.0|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|128.91|129.49|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4140006030000|0.53|1.48|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140006020000|1.57|1.69|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140006000000|0.91|1.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140006000000|0.0|0.14|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140004030000|0.0|0.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140003180000|2.77|3.51|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130003000000|36.23|36.49|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130003000000|35.98|36.18|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130003000000|37.1|37.73|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140001000000|3.4|4.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140001000000|1.95|3.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|41200190023EB|0.0|0.033|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|2.59|2.98|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|2.4|2.59|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|0.0|2.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|14.72|15.15|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|13.48|14.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|4.29|5.38|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|2.9|3.09|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|1.33|2.9|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|0.029|1.06|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28100770000NB|5.12|8.189|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28100770000NB|2.56|5.12|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28100770000NB|0.69|2.56|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28200520004NB|0.0|0.22|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|6.96|7.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|4.12|5.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840027000000|2.12|2.59|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840027000000|0.0|1.57|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840025000000|0.57|1.53|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840025000000|0.0|0.57|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840024000000|0.3|2.789|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840024000000|0.0|0.3|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840021010000|0.0|0.89|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|12.05|12.78|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|10.32|11.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|4.23|5.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840019290000|2.54|3.32|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|10.76|11.7|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|6.01|7.44|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|5.34|6.01|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|2.88|3.87|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840016100000|0.0|0.66|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|2840016010000|0.59|0.74|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840016000000|2.5|2.614|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840016000000|1.7|2.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840014000000|0.0|0.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840011000000|0.08|0.58|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28100770000NB|8.189|8.98|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|2840007050000|1.836|2.1|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840007050000|1.11|1.83|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840052200000|0.001|0.82|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|13.44|13.67|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|12.97|13.39|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130210000000|1.2|1.89|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430083000000|14.092|17.6|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430083000000|17.6|18.01|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430083000000|7.94|8.06|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430083000000|6.42|7.46|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430083000000|0.0|6.42|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|24200520000EB|24.59|26.77|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|24200520000EB|9.59|12.82|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|24200520000EB|6.4|7.91|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|24200520000EB|5.19|6.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|24200520000EB|2.54|3.72|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|24200520000EB|0.0|1.09|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|32.7|35.38|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430016000000|29.19|29.41|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430016000000|23.76|24.86|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|22.05|23.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430016000000|20.79|22.05|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|19.56|20.79|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|16.06|19.56|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|13.75|14.05|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|9.47|10.14|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2430016000000|4.05|6.18|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2430016000000|0.06|1.73|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2440009000000|7.87|9.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1030006000000|0.0|0.12|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1030016000000|1.75|2.38|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1030061000000|8.74|9.33|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1030061000000|22.53|25.56|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1030061000000|0.0|1.12|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1040005000000|0.06|0.62|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1040008000000|3.28|6.25|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1040008000000|1.3|2.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1040008000000|2.47|2.82|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|10200190000NB|6.66|8.23|LAST_OVERLAY_THICKNESS|2.0||
||||||||
12/31/2021|54.0|10200190000NB|6.16|6.66|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|10200600000EB|0.34|1.01|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1374103001900|0.0|0.31|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|182.02|184.02|LAST_OVERLAY_THICKNESS|2.0||
||||||||
12/31/2021|54.0|13100640000EB|181.12|182.02|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|178.43|181.12|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|174.1|175.31|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|161.46|165.95|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|176.16|178.43|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|170.09|170.23|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|175.31|176.16|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|168.96|170.09|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|165.95|168.89|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13100640000EB|172.62|174.1|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13202190005SB|0.0|0.33|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|13202190005SB|0.33|1.64|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|32202190000NB|19.66|23.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|32202190000NB|1.92|7.87|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|34200190000NB|1.38|3.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|34200190000NB|11.03|11.47|LAST_OVERLAY_THICKNESS|3.0||
||||||||
||||||||
12/31/2021|54.0|5440021020000|0.0|0.39|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5430068000000|0.0|0.35|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5430095000000|6.44|6.58|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|5430095000000|3.77|3.99|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|54100770000NB|186.72|187.21|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|185.64|186.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|176.46|176.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|173.94|176.46|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|168.37|172.29|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|162.73|168.205|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|161.66|162.73|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|54100770000NB|160.38|161.66|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|54100770000NB|158.69|160.38|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|54100770000NB|156.99|158.69|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|54200500000EB|8.94|10.02|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5440047040000|0.0|0.23|LAST_OVERLAY_THICKNESS|0.75||
12/31/2021|54.0|5430047000000|0.45|0.56|LAST_OVERLAY_THICKNESS|0.75||
12/31/2021|54.0|5430014000100|0.0|0.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5440014160000|2.89|3.83|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5440014160000|0.86|1.23|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5440014160000|0.18|0.86|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5440014140000|0.0|0.66|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5430014000000|16.1|16.76|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5430014000000|15.32|15.45|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5430014000000|15.19|15.32|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5430014000000|11.28|11.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|54100770000NB|168.205|168.37|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5330014000000|19.34|20.71|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|44200330000EB|15.77|17.73|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|44200330000EB|6.75|9.1|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|44200330000EB|4.33|5.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4330053000000|0.0|1.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|43200500000EB|13.57|14.78|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3730016000000|7.41|8.23|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3730002000000|14.95|17.49|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3730002000000|5.72|6.86|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3730002000000|3.71|4.75|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|18100770000NB|145.99|150.45|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|18100770000NB|138.83|145.99|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|18100770000NB|137.74|138.83|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|18100770000NB|132.44|137.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|18200330000EB|21.43|24.76|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|18200330000EB|11.09|11.48|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1840021000000|28.32|29.88|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1840021000000|19.64|20.96|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1830002000000|11.14|11.28|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1830002000000|10.86|11.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|1830002000000|0.0|2.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|07200330000EB|6.62|8.3|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|07200330000EB|3.68|5.03|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|07200330000EB|0.09|2.33|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0730005000000|12.09|12.62|LAST_OVERLAY_THICKNESS|1.5||
